Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"May 04, 2023",527.75,527.75,527.75,527.75,527.75,-,7,25,07/15/2025
"May 03, 2023",530.25,530.25,530.25,530.25,530.25,23,7,25,07/15/2025
"May 02, 2023",525.25,525.25,525.25,525.25,525.25,-,7,25,07/15/2025
"May 01, 2023",528,530.75,528,530.75,530.75,5,7,25,07/15/2025
"Apr 28, 2023",535,535.75,533,533,533,11,7,25,07/15/2025
"Apr 27, 2023",535,535,529.75,531.75,531.75,21,7,25,07/15/2025
"Apr 26, 2023",538.25,538.25,538.25,538.25,538.25,11,7,25,07/15/2025
"Apr 25, 2023",542.5,542.5,542.5,542.5,542.5,-,7,25,07/15/2025
"Apr 24, 2023",542.25,542.25,542.25,542.25,542.25,2,7,25,07/15/2025
"Apr 21, 2023",539,539,539,539,539,4,7,25,07/15/2025
"Apr 20, 2023",546.75,546.75,546.75,546.75,546.75,-,7,25,07/15/2025
"Apr 19, 2023",555,555,551.75,551.75,551.75,1,7,25,07/15/2025
"Apr 18, 2023",552,555,552,555,555,3,7,25,07/15/2025
"Apr 17, 2023",550,553.25,550,553.25,553.25,15,7,25,07/15/2025
"Apr 14, 2023",548.75,548.75,548.75,548.75,548.75,-,7,25,07/15/2025
"Apr 13, 2023",543.75,543.75,543.75,543.75,543.75,-,7,25,07/15/2025
"Apr 12, 2023",546,546,544.25,544.25,544.25,7,7,25,07/15/2025
"Apr 11, 2023",545.5,545.5,545.5,545.5,545.5,-,7,25,07/15/2025
"Apr 10, 2023",547,547,547,547,547,-,7,25,07/15/2025
"Apr 06, 2023",542.75,544.25,542.75,544.25,544.25,-,7,25,07/15/2025
"Apr 05, 2023",543.5,543.5,543.5,543.5,543.5,1,7,25,07/15/2025
"Apr 04, 2023",541.25,541.25,541.25,541.25,541.25,-,7,25,07/15/2025
"Apr 03, 2023",550,550,545,545,545,3,7,25,07/15/2025
"Mar 31, 2023",546.5,546.5,546.5,546.5,546.5,11,7,25,07/15/2025
"Mar 30, 2023",550.5,550.5,550.5,550.5,550.5,-,7,25,07/15/2025
"Mar 29, 2023",551.5,551.5,551.5,551.5,551.5,-,7,25,07/15/2025
"Mar 28, 2023",553,553,553,553,553,2,7,25,07/15/2025
"Mar 27, 2023",553.5,553.5,553.5,553.5,553.5,-,7,25,07/15/2025
"Mar 24, 2023",550,551,550,551,551,14,7,25,07/15/2025
"Mar 23, 2023",546.75,546.75,546.75,546.75,546.75,-,7,25,07/15/2025
"Mar 22, 2023",545.75,545.75,545.75,545.75,545.75,-,7,25,07/15/2025
"Mar 21, 2023",544.25,544.25,544.25,544.25,544.25,-,7,25,07/15/2025
"Mar 20, 2023",547.25,547.25,547.25,547.25,547.25,-,7,25,07/15/2025
"Mar 17, 2023",547.25,547.25,546.25,546.25,546.25,1,7,25,07/15/2025
"Mar 16, 2023",544.5,545.25,544.5,545.25,545.25,1,7,25,07/15/2025
"Mar 15, 2023",546,546,544.5,544.5,544.5,22,7,25,07/15/2025
"Mar 14, 2023",546.75,546.75,546.75,546.75,546.75,-,7,25,07/15/2025
"Mar 13, 2023",546,546,546,546,546,-,7,25,07/15/2025
"Mar 10, 2023",542.25,542.25,542.25,542.25,542.25,6,7,25,07/15/2025
"Mar 09, 2023",536.5,536.5,536.5,536.5,536.5,-,7,25,07/15/2025
"Mar 08, 2023",540,540,540,540,540,-,7,25,07/15/2025
"Mar 07, 2023",549.5,549.5,548.5,548.5,548.5,1,7,25,07/15/2025
"Mar 06, 2023",549.25,549.25,549.25,549.25,549.25,-,7,25,07/15/2025
"Mar 03, 2023",549.25,549.25,549.25,549.25,549.25,-,7,25,07/15/2025
"Mar 02, 2023",551,551,551,551,551,-,7,25,07/15/2025
"Mar 01, 2023",551,551,551,551,551,-,7,25,07/15/2025
"Feb 28, 2023",551.75,551.75,551.75,551.75,551.75,-,7,25,07/15/2025
"Feb 27, 2023",558.25,558.25,558.25,558.25,558.25,-,7,25,07/15/2025
"Feb 24, 2023",562,562,558.25,558.25,558.25,12,7,25,07/15/2025
